PlaceID,Year,AverageLandPrice,MeanLight,SumLight
44,2004,401.95454545454544,27.190475,1713.0
44,2005,378.03636363636366,23.492064000000006,1480.0
44,2006,362.3,25.222221,1589.0
44,2007,351.04545454545456,30.809525,1941.0
44,2008,344.4,31.317461,1973.0
44,2009,336.2181818181818,30.338236,2063.0
44,2010,323.9818181818182,32.89706,2237.0
44,2011,312.6181818181818,31.014706,2109.0
44,2012,302.67272727272734,32.26984,2033.0
44,2013,302.59090909090907,31.761906,2001.0
939,1992,2700.818181818182,58.88461700000001,1531.0
939,1993,2525.318181818182,58.30769300000001,1516.0
939,1994,2377.0,58.96154,1533.0
939,1995,2279.6454545454544,57.19230699999999,1487.0
939,1996,2175.7545454545457,58.576923,1523.0
939,1997,2139.009090909091,52.384617,1362.0
939,1998,2101.1363636363635,54.69230699999999,1422.0
939,1999,2038.909090909091,53.5,1391.0
939,2000,1904.0,59.96154,1559.0
939,2001,1758.909090909091,58.346153,1517.0
939,2002,1590.1818181818182,58.80769300000001,1529.0
939,2003,1439.2727272727273,53.73076999999999,1397.0
939,2004,1307.6727272727271,58.80769300000001,1529.0
939,2005,1236.5454545454545,56.153847,1460.0
939,2006,1238.0,55.346153,1439.0
939,2007,1278.9454545454546,60.0,1560.0
939,2008,1290.7272727272727,59.153847,1538.0
939,2009,1259.5636363636365,59.19230699999999,1539.0
939,2010,1184.8727272727272,60.576923,1575.0
939,2011,1155.9636363636364,60.423077,1571.0
939,2012,1136.290909090909,59.69230699999999,1552.0
939,2013,1124.3272727272729,59.115383,1537.0
971,1992,176.36363636363637,3.4000001,782.0
971,1993,176.96363636363637,4.4260869000000005,1018.0
971,1994,220.72727272727272,4.3608694,1003.0
971,1995,220.72727272727272,5.3652172,1234.0
971,1996,220.72727272727272,5.021739,1155.0
971,1997,256.6636363636364,4.8391304,1113.0
971,1998,256.3636363636364,4.978261,1145.0
971,1999,256.3636363636364,4.5478263,1046.0
971,2000,256.3636363636364,6.591304300000001,1516.0
971,2001,254.6909090909091,6.1043477,1404.0
971,2002,258.5636363636364,5.7913041,1332.0
971,2003,251.6818181818182,3.4478261,793.0
971,2004,246.49090909090907,4.8217392,1109.0
971,2005,239.47272727272727,3.7956522000000006,873.0
971,2006,231.03636363636363,4.5130434,1038.0
971,2007,222.5909090909091,5.443478099999999,1252.0
971,2008,214.15454545454543,4.6652174,1073.0
971,2009,206.74545454545452,4.5234041,1063.0
971,2010,198.82727272727269,6.8085108,1600.0
971,2011,190.12727272727275,5.7957449,1362.0
971,2012,183.5,5.356521599999999,1232.0
971,2013,177.00909090909093,5.2521739,1208.0
1003,1992,182.4181818181818,5.96,596.0
1003,1993,182.4181818181818,4.7399998,474.0
1003,1994,157.27272727272728,6.4400001,644.0
1003,1995,157.27272727272728,6.21,621.0
1003,1996,158.54545454545453,5.73,573.0
1003,1997,160.54545454545453,5.3000002,530.0
1003,1998,162.1818181818182,4.3499999,435.0
1003,1999,162.1818181818182,5.369999900000002,537.0
1003,2000,162.1818181818182,5.4000001,540.0
1003,2001,162.1818181818182,5.4099998,541.0
1003,2002,162.1818181818182,5.46,546.0
1003,2003,162.1818181818182,3.8099999,381.0
1003,2004,161.27272727272728,4.3899999,439.0
1003,2005,160.36363636363637,4.4699998,447.0
1003,2006,158.9090909090909,4.9899998,499.0
1003,2007,157.8181818181818,5.98,598.0
1003,2008,178.63636363636363,5.329999900000002,533.0
1003,2009,176.50909090909093,4.2058825,429.0
1003,2010,158.04545454545453,6.558823599999998,669.0
1003,2011,155.7090909090909,3.7352941,381.0
1003,2012,153.63636363636363,5.380000099999998,538.0
1003,2013,152.46363636363637,5.1900001,519.0
1035,1992,227.27272727272728,5.3680553,773.0
1035,1993,163.63636363636363,5.6319447,811.0
1035,1994,165.45454545454547,6.3125,909.0
1035,1995,166.8181818181818,7.388888799999998,1064.0
1035,1996,162.27272727272728,7.875,1134.0
1035,1997,160.0,6.0833335,876.0
1035,1998,158.63636363636363,4.8333335,696.0
1035,1999,156.8181818181818,4.8541665,699.0
1035,2000,155.45454545454547,7.375,1062.0
1035,2001,152.27272727272728,6.2222222999999985,896.0
1035,2002,149.0909090909091,6.4305553,926.0
1035,2003,146.36363636363637,4.6527777000000015,670.0
1035,2004,142.72727272727272,5.6041665,807.0
1035,2005,135.0,4.4097222999999985,635.0
1035,2006,123.63636363636364,5.2152777000000015,751.0
1035,2007,114.54545454545456,5.6597222999999985,815.0
1035,2008,106.8181818181818,4.8194447,694.0
1035,2009,101.36363636363636,4.910344599999998,712.0
1035,2010,95.45454545454544,7.7793102,1128.0
1035,2011,90.45454545454544,6.3862071,926.0
1035,2012,86.36363636363636,6.3055553,908.0
1035,2013,76.96363636363638,6.0902777000000015,877.0
1067,1992,227.5727272727273,12.648648,468.0
1067,1993,233.63636363636363,12.891891,477.0
1067,1994,243.93636363636364,17.027027,630.0
1067,1995,246.05454545454543,14.378378,532.0
1067,1996,249.0909090909091,17.702703,655.0
1067,1997,252.4181818181818,15.054054,557.0
1067,1998,255.6,12.594595,466.0
1067,1999,257.27272727272725,13.216216,489.0
1067,2000,256.96363636363634,16.594595,614.0
1067,2001,255.14545454545456,14.918919,552.0
1067,2002,250.6,14.594595000000002,540.0
1067,2003,241.05454545454543,11.27027,417.0
1067,2004,233.32727272727269,17.351351,642.0
1067,2005,229.23636363636365,11.810811,437.0
1067,2006,226.2090909090909,12.540541,464.0
1067,2007,223.78181818181815,13.810811,511.0
1067,2008,221.9636363636364,13.270270000000002,491.0
1067,2009,217.72727272727272,17.0,578.0
1067,2010,209.54545454545453,21.617647,735.0
1067,2011,216.22727272727272,20.382353,693.0
1067,2012,216.13636363636363,13.486486,499.0
1067,2013,211.3,16.270269,602.0
1099,1992,367.27272727272725,39.275864,1139.0
1099,1993,529.3181818181819,39.034481,1132.0
1099,1994,559.6090909090909,41.75862100000001,1211.0
1099,1995,707.2727272727273,38.586208,1119.0
1099,1996,710.1090909090909,42.241379,1225.0
1099,1997,713.1818181818181,41.586208,1206.0
1099,1998,715.6818181818181,40.896553,1186.0
1099,1999,714.7727272727273,39.689655,1151.0
1099,2000,707.1545454545454,43.551723,1263.0
1099,2001,689.6545454545454,42.931034,1245.0
1099,2002,643.7454545454544,45.241379,1312.0
1099,2003,602.8363636363638,38.931034,1129.0
1099,2004,563.2909090909089,43.586208,1264.0
1099,2005,526.1363636363636,38.931034,1129.0
1099,2006,494.77272727272725,42.655174,1237.0
1099,2007,476.4727272727273,45.75862100000001,1327.0
1099,2008,468.8636363636364,43.241379,1254.0
1099,2009,456.8181818181818,44.0,1276.0
1099,2010,441.24545454545455,45.275864,1313.0
1099,2011,425.9090909090909,46.448277,1347.0
1099,2012,415.2272727272728,45.827587,1329.0
1099,2013,406.1363636363636,45.379311,1316.0
1131,1992,81.36363636363636,2.1126761000000003,150.0
1131,1993,81.36363636363636,3.0140846000000003,214.0
1131,1994,92.95454545454544,3.9295774,279.0
1131,1995,124.45454545454544,4.4647889,317.0
1131,1996,124.9090909090909,4.6197181,328.0
1131,1997,125.27272727272728,3.774648,268.0
1131,1998,124.72727272727272,3.774648,268.0
1131,1999,124.0,3.9718311,282.0
1131,2000,123.63636363636364,5.7746477,410.0
1131,2001,123.0909090909091,5.661972,402.0
1131,2002,121.8181818181818,5.7887325,411.0
1131,2003,120.72727272727272,3.774648,268.0
1131,2004,118.9090909090909,5.2112675,370.0
1131,2005,116.9090909090909,3.8169014,271.0
1131,2006,114.72727272727272,4.6056337,327.0
1131,2007,113.8181818181818,5.2816901,375.0
1131,2008,112.9090909090909,4.7183099,335.0
1131,2009,111.63636363636364,3.8815789,295.0
1131,2010,110.54545454545456,7.0526314,536.0
1131,2011,109.0909090909091,6.0,456.0
1131,2012,107.8181818181818,4.5352111,322.0
1131,2013,106.72727272727272,5.4929576,390.0
1163,1992,30.0,2.9243987,851.0
1163,1993,30.0,6.477663,1885.0
1163,1994,53.63636363636363,3.2027493,932.0
1163,1995,81.36363636363636,6.649484599999999,1935.0
1163,1996,81.36363636363636,6.570447,1912.0
1163,1997,81.36363636363636,1.7800688000000002,518.0
1163,1998,81.36363636363636,5.3745704000000005,1564.0
1163,1999,81.36363636363636,4.9725084000000015,1447.0
1163,2000,80.22727272727273,8.6597939,2520.0
1163,2001,79.77272727272727,7.546392,2196.0
1163,2002,78.63636363636364,7.4673538,2173.0
1163,2003,78.18181818181819,4.5326462,1319.0
1163,2004,77.5,6.2027493,1805.0
1163,2005,74.0909090909091,5.4123712,1575.0
1163,2006,71.13636363636364,4.477663,1303.0
1163,2007,67.04545454545455,5.9896908,1743.0
1163,2008,62.72727272727273,5.525773,1608.0
1163,2009,57.72727272727273,4.8685122000000005,1407.0
1163,2010,53.40909090909091,8.8615913,2561.0
1163,2011,51.24545454545454,6.349481099999998,1835.0
1163,2012,49.31818181818182,7.4501719,2168.0
1163,2013,48.06363636363636,6.6769757,1943.0
1195,1992,816.7909090909089,24.904762,4707.0
1195,1993,788.1454545454545,20.58201,3890.0
1195,1994,773.8636363636364,26.825397,5070.0
1195,1995,759.2181818181817,25.10582,4745.0
1195,1996,756.6454545454545,25.201057,4763.0
1195,1997,756.4636363636363,23.465609,4435.0
1195,1998,756.3818181818183,22.756615,4301.0
1195,1999,731.2818181818183,22.671957,4285.0
1195,2000,765.2090909090911,24.576719,4645.0
1195,2001,730.0181818181818,23.603174,4461.0
1195,2002,673.0181818181818,25.31217,4784.0
1195,2003,622.3181818181819,19.402117,3667.0
1195,2004,574.0181818181818,24.507936,4632.0
1195,2005,535.0181818181818,23.444445,4431.0
1195,2006,504.2909090909091,24.883598000000006,4703.0
1195,2007,482.3181818181818,27.68783,5233.0
1195,2008,462.3636363636364,26.15873,4944.0
1195,2009,436.07272727272726,26.116022,4727.0
1195,2010,402.4090909090909,29.386740000000003,5319.0
1195,2011,367.5,25.790054,4668.0
1195,2012,338.45454545454544,27.074074,5117.0
1195,2013,316.26363636363635,26.518518,5012.0
1227,1992,64.54545454545455,12.528846,1303.0
1227,1993,62.41818181818182,14.778846,1537.0
1227,1994,62.41818181818182,12.846154,1336.0
1227,1995,61.20909090909091,16.692307999999993,1736.0
1227,1996,60.6,16.663462,1733.0
1227,1997,60.6,9.8461542,1024.0
1227,1998,58.48181818181818,14.346154,1492.0
1227,1999,58.48181818181818,15.567307,1619.0
1227,2000,57.87272727272728,17.663462,1837.0
1227,2001,55.75454545454546,18.701923,1945.0
1227,2002,54.84545454545454,18.10577,1883.0
1227,2003,53.93636363636364,10.211538,1062.0
1227,2004,52.41818181818182,13.721154,1427.0
1227,2005,50.90909090909091,13.423077,1396.0
1227,2006,48.48181818181818,12.375,1287.0
1227,2007,46.66363636363637,15.134615,1574.0
1227,2008,45.14545454545455,15.25,1586.0
1227,2009,43.32727272727273,14.32381,1504.0
1227,2010,41.663636363636364,22.27619,2339.0
1227,2011,40.0,14.447619,1517.0
1227,2012,38.32727272727273,19.288462,2006.0
1227,2013,36.663636363636364,18.0,1872.0
1259,1992,20579.545454545456,63.0,504.0
1259,1993,15487.272727272728,63.0,504.0
1259,1994,12771.818181818182,63.0,504.0
1259,1995,8784.236363636364,63.0,504.0
1259,1996,7584.845454545454,61.875,495.0
1259,1997,6701.818181818182,63.0,504.0
1259,1998,6123.29090909091,63.0,504.0
1259,1999,5594.318181818182,63.0,504.0
1259,2000,5146.590909090909,63.0,504.0
1259,2001,4794.881818181818,63.0,504.0
1259,2002,4564.136363636364,63.0,504.0
1259,2003,4383.3272727272715,62.25,498.0
1259,2004,4328.563636363637,62.5,500.0
1259,2005,4227.681818181818,63.0,504.0
1259,2006,4360.3272727272715,63.0,504.0
1259,2007,4955.781818181818,63.0,504.0
1259,2008,5521.9,63.0,504.0
1259,2009,5071.145454545454,63.0,630.0
1259,2010,4821.7363636363625,63.0,630.0
1259,2011,4704.545454545455,63.0,630.0
1259,2012,4629.290909090909,63.0,504.0
1259,2013,4547.272727272727,63.0,504.0
1291,1992,1087.0090909090911,24.85,3479.0
1291,1993,1033.7636363636364,21.421429,2999.0
1291,1994,995.4545454545456,23.057142,3228.0
1291,1995,975.0,25.299999,3542.0
1291,1996,935.2272727272727,23.450001,3283.0
1291,1997,914.7727272727273,23.1,3234.0
1291,1998,817.6727272727272,23.200001,3248.0
1291,1999,798.5818181818182,21.964285,3075.0
1291,2000,775.6545454545454,25.514286,3572.0
1291,2001,752.5181818181818,23.1,3234.0
1291,2002,725.2818181818183,26.4,3696.0
1291,2003,776.6636363636363,20.928572,2930.0
1291,2004,721.6090909090909,25.071428,3510.0
1291,2005,682.2454545454544,23.257143,3256.0
1291,2006,662.5272727272727,23.950001,3353.0
1291,2007,656.2636363636364,26.664286,3733.0
1291,2008,657.3909090909091,26.950001,3773.0
1291,2009,650.8090909090909,25.956522,3582.0
1291,2010,659.3636363636364,30.623188,4226.0
1291,2011,661.3818181818183,25.043478,3456.0
1291,2012,677.5181818181818,27.028572,3784.0
1291,2013,678.8363636363638,25.814285,3614.0
1323,1992,90.0,2.7226892000000005,324.0
1323,1993,127.27272727272728,4.1176472,490.0
1323,1994,127.72727272727272,3.9495797,470.0
1323,1995,127.72727272727272,5.4285712,646.0
1323,1996,127.72727272727272,5.042017,600.0
1323,1997,127.72727272727272,4.0756302,485.0
1323,1998,125.45454545454544,3.9243698,467.0
1323,1999,124.0909090909091,4.0672269,484.0
1323,2000,123.1818181818182,4.8319325,575.0
1323,2001,122.27272727272728,4.0588236,483.0
1323,2002,120.9090909090909,4.8823528,581.0
1323,2003,118.63636363636364,3.5882354,427.0
1323,2004,116.36363636363636,4.1680675,496.0
1323,2005,111.36363636363636,4.0336137,480.0
1323,2006,107.72727272727272,4.2605042,507.0
1323,2007,105.45454545454544,4.3781514,521.0
1323,2008,103.63636363636364,4.352941,518.0
1323,2009,101.36363636363636,2.7796609,328.0
1323,2010,98.1818181818182,6.4406781,760.0
1323,2011,94.54545454545456,4.5508475,537.0
1323,2012,91.36363636363636,3.5630252,424.0
1323,2013,89.0909090909091,4.3277310999999985,515.0
1545,1992,117.27272727272728,1.4941176,254.0
1545,1993,117.27272727272728,3.7058823,630.0
1545,1994,117.27272727272728,3.6941175,628.0
1545,1995,117.27272727272728,3.7588236,639.0
1545,1996,117.27272727272728,3.2764707000000004,557.0
1545,1997,117.27272727272728,3.682353,626.0
1545,1998,117.27272727272728,3.7882352,644.0
1545,1999,117.27272727272728,3.3588235,571.0
1545,2000,117.27272727272728,5.2294116,889.0
1545,2001,118.63636363636364,5.2294116,889.0
1545,2002,118.63636363636364,4.923529599999998,837.0
1545,2003,117.72727272727272,2.7941177,475.0
1545,2004,133.63636363636363,3.6588235,622.0
1545,2005,131.8181818181818,3.3705883,573.0
1545,2006,131.8181818181818,2.8882353,491.0
1545,2007,120.6818181818182,2.9470589,501.0
1545,2008,119.3181818181818,3.6058824,613.0
1545,2009,117.04545454545456,0.56976742,98.0
1545,2010,114.0909090909091,4.9767442000000015,856.0
1545,2011,110.0,4.2325583,728.0
1545,2012,107.5,4.1235294,701.0
1545,2013,104.54545454545456,4.2117648,716.0
1577,1992,842.4181818181818,61.08695600000001,1405.0
1577,1993,826.9636363636363,58.347828,1342.0
1577,1994,892.5,62.08695600000001,1428.0
1577,1995,883.3272727272728,61.869564,1423.0
1577,1996,874.6909090909091,61.43478399999999,1413.0
1577,1997,869.5454545454545,58.91304399999999,1355.0
1577,1998,838.0454545454545,56.95652,1310.0
1577,1999,818.5636363636363,58.782608,1352.0
1577,2000,803.2454545454545,60.652172,1395.0
1577,2001,790.7727272727273,58.0,1334.0
1577,2002,752.3363636363637,60.782608,1398.0
1577,2003,715.8363636363637,57.08695600000001,1313.0
1577,2004,681.4272727272727,59.869564,1377.0
1577,2005,655.8363636363638,59.04348,1358.0
1577,2006,641.1636363636362,58.43478399999999,1344.0
1577,2007,634.2818181818183,61.95652,1425.0
1577,2008,634.4090909090909,61.608696,1417.0
1577,2009,613.7636363636364,58.636364,1290.0
1577,2010,597.2727272727273,62.227272,1369.0
1577,2011,587.7909090909089,60.909092,1340.0
1577,2012,582.4636363636364,62.56521600000001,1439.0
1577,2013,578.2818181818183,62.130436,1429.0
1609,1992,13739.390909090907,60.83333199999999,1095.0
1609,1993,8332.227272727272,59.05555699999999,1063.0
1609,1994,6711.036363636364,60.611111,1091.0
1609,1995,5688.063636363637,59.94444300000001,1079.0
1609,1996,4984.654545454546,60.05555699999999,1081.0
1609,1997,4545.981818181818,59.111111,1064.0
1609,1998,4278.609090909091,57.44444300000001,1034.0
1609,1999,3637.227272727273,59.388889,1069.0
1609,2000,3258.872727272728,59.94444300000001,1079.0
1609,2001,2962.3363636363642,59.55555699999999,1072.0
1609,2002,2695.8636363636365,60.111111,1082.0
1609,2003,2461.5636363636363,55.16666800000001,993.0
1609,2004,2342.1454545454544,58.33333199999999,1050.0
1609,2005,2321.3363636363642,58.5,1053.0
1609,2006,2421.9636363636364,57.777779,1040.0
1609,2007,2665.527272727273,60.5,1089.0
1609,2008,2922.7272727272725,58.777779,1058.0
1609,2009,2847.7272727272725,58.533333,878.0
1609,2010,2703.409090909091,60.599998,909.0
1609,2011,2693.181818181818,56.400002,846.0
1609,2012,2710.409090909091,61.111111,1100.0
1609,2013,2731.818181818182,60.888889,1096.0
1641,1992,72.11818181818181,4.9736843,378.0
1641,1993,72.11818181818181,6.3684211,484.0
1641,1994,72.11818181818181,4.9078946,373.0
1641,1995,72.72727272727273,6.9736843,530.0
1641,1996,73.02727272727273,6.3552632,483.0
1641,1997,73.02727272727273,3.9078948,297.0
1641,1998,73.02727272727273,3.8947368,296.0
1641,1999,73.63636363636364,5.75,437.0
1641,2000,73.63636363636364,10.973684,834.0
1641,2001,72.41818181818181,10.684211,812.0
1641,2002,71.50909090909092,9.3157892,708.0
1641,2003,70.6,5.9210525,450.0
1641,2004,69.69090909090909,6.197368599999999,471.0
1641,2005,68.93636363636364,5.6315789,428.0
1641,2006,68.18181818181819,4.7894735,364.0
1641,2007,66.96363636363637,5.6578946,430.0
1641,2008,65.9090909090909,5.1052632,388.0
1641,2009,64.23636363636363,3.8219178,279.0
1641,2010,61.96363636363636,7.369863,538.0
1641,2011,58.48181818181818,8.8630133,647.0
1641,2012,55.3,7.3815789,561.0
1641,2013,53.027272727272724,7.3552632,559.0
10,1992,141.36363636363637,3.8,19.0
10,1993,141.36363636363637,5.4000001,27.0
10,1994,141.36363636363637,7.400000099999999,37.0
10,1995,139.0909090909091,5.4000001,27.0
10,1996,139.0909090909091,5.8000002,29.0
10,1997,139.0909090909091,4.4000001,22.0
10,1998,139.0909090909091,4.8000002,24.0
10,1999,139.0909090909091,4.4000001,22.0
10,2000,138.1818181818182,6.8000002,34.0
10,2001,138.1818181818182,6.0,30.0
10,2002,138.1818181818182,6.0,30.0
10,2003,138.1818181818182,3.5999999,18.0
10,2004,138.1818181818182,5.4000001,27.0
10,2005,135.45454545454547,3.5999999,18.0
10,2006,156.66363636363639,4.5999999,23.0
10,2007,154.54545454545453,5.1999998,26.0
10,2008,152.48181818181817,3.8,19.0
10,2009,150.6909090909091,4.5,27.0
10,2010,148.87272727272727,4.8333335,29.0
10,2011,143.27272727272728,5.3333335,32.0
10,2012,137.27272727272728,5.4000001,27.0
10,2013,132.11818181818182,6.1999998,31.0
42,1992,2458.436363636364,62.058823,2110.0
42,1993,2098.7,62.323528,2119.0
42,1994,1809.090909090909,62.882355,2138.0
42,1995,1631.1636363636364,62.79411700000001,2135.0
42,1996,1515.5818181818179,62.617645,2129.0
42,1997,1474.0181818181818,60.79411700000001,2067.0
42,1998,1531.8181818181818,60.70588299999999,2064.0
42,1999,1442.0454545454545,61.676472,2097.0
42,2000,1380.6818181818182,62.088234,2111.0
42,2001,1231.4,62.058823,2110.0
42,2002,1091.4363636363637,62.264706,2117.0
42,2003,983.5636363636363,59.882355,2036.0
42,2004,931.1818181818179,62.176472,2114.0
42,2005,922.8545454545456,62.411766,2122.0
42,2006,928.7636363636364,60.176472,2046.0
42,2007,990.6454545454544,62.70588299999999,2132.0
42,2008,1051.7454545454543,62.823528,2136.0
42,2009,996.6181818181817,61.65714300000001,2158.0
42,2010,976.1636363636363,63.0,2205.0
42,2011,958.8454545454546,62.971428,2204.0
42,2012,958.7818181818183,63.0,2142.0
42,2013,982.4545454545456,62.29411700000001,2118.0
106,1992,158.9363636363636,3.0529635,2421.0
106,1993,158.9363636363636,5.6116014000000005,4450.0
106,1994,158.48181818181817,4.7452712,3763.0
106,1995,158.1818181818182,5.8121060999999985,4609.0
106,1996,158.02727272727273,5.987389599999998,4748.0
106,1997,157.27272727272728,2.8587642000000004,2267.0
106,1998,156.05454545454546,4.1261034,3272.0
106,1999,155.45454545454547,5.3783102,4265.0
106,2000,223.37272727272727,8.645649,6856.0
106,2001,219.21818181818185,9.4968472,7531.0
106,2002,207.13636363636363,6.9445143,5507.0
106,2003,197.00909090909093,4.7578816,3773.0
106,2004,192.72727272727272,6.6885247,5304.0
106,2005,189.8636363636364,5.9066834,4684.0
106,2006,187.65454545454543,5.8701134,4655.0
106,2007,185.45454545454547,6.3619165,5045.0
106,2008,184.01818181818183,5.7982345,4598.0
106,2009,178.1818181818182,6.936548200000002,5466.0
106,2010,205.6818181818182,8.1116753,6392.0
106,2011,195.0,7.4441624000000015,5866.0
106,2012,184.88181818181815,7.2597728,5757.0
106,2013,177.3818181818182,6.5687265,5209.0
138,1992,370.0,9.5,1007.0
138,1993,536.0545454545454,9.4339619,1000.0
138,1994,506.59090909090907,11.528302,1222.0
138,1995,506.59090909090907,11.754717,1246.0
138,1996,506.59090909090907,11.68868,1239.0
138,1997,506.59090909090907,10.54717,1118.0
138,1998,510.45454545454544,9.3396225,990.0
138,1999,586.1818181818181,9.6132078,1019.0
138,2000,585.4545454545455,10.886792,1154.0
138,2001,586.0,9.4811325,1005.0
138,2002,578.3636363636364,9.9339619,1053.0
138,2003,563.6363636363636,7.716980900000001,818.0
138,2004,535.4545454545455,10.537736,1117.0
138,2005,499.6363636363636,8.792452800000001,932.0
138,2006,475.8181818181818,8.8584909,939.0
138,2007,450.9090909090909,10.094339,1070.0
138,2008,379.09090909090907,9.6886797,1027.0
138,2009,358.3272727272727,8.9532709,958.0
138,2010,332.1181818181818,12.850468,1375.0
138,2011,305.3,9.6822433,1036.0
138,2012,281.8181818181818,10.320755,1094.0
138,2013,267.87272727272733,10.896227,1155.0
202,1992,11084.627272727274,62.864864,2326.0
202,1993,8242.59090909091,63.0,2331.0
202,1994,6914.79090909091,63.0,2331.0
202,1995,6196.4454545454555,63.0,2331.0
202,1996,5626.981818181817,62.0,2294.0
202,1997,5281.818181818182,63.0,2331.0
202,1998,5044.881818181818,63.0,2331.0
202,1999,4722.436363636363,63.0,2331.0
202,2000,4466.990909090909,63.0,2331.0
202,2001,4280.3,63.0,2331.0
202,2002,4132.072727272727,63.0,2331.0
202,2003,3949.236363636363,62.405407,2309.0
202,2004,3827.518181818182,62.972973,2330.0
202,2005,3786.863636363637,63.0,2331.0
202,2006,3844.190909090909,62.891891,2327.0
202,2007,4247.818181818182,63.0,2331.0
202,2008,4617.427272727273,63.0,2331.0
202,2009,4236.7363636363625,63.0,2268.0
202,2010,4013.572727272727,63.0,2268.0
202,2011,3941.2181818181816,62.861111,2263.0
202,2012,3894.518181818182,63.0,2331.0
202,2013,3853.7181818181816,63.0,2331.0
266,1992,198.63636363636363,34.588234,588.0
266,1993,200.0,31.352942,533.0
266,1994,206.3636363636364,43.882355,746.0
266,1995,211.3636363636364,42.411766,721.0
266,1996,216.3636363636364,40.529411,689.0
266,1997,221.3636363636364,42.35294,720.0
266,1998,223.1818181818182,39.235294,667.0
266,1999,223.8636363636364,42.0,714.0
266,2000,223.8636363636364,45.823528,779.0
266,2001,223.8636363636364,40.0,680.0
266,2002,223.63636363636363,43.411766,738.0
266,2003,222.5,36.705883,624.0
266,2004,220.9090909090909,44.294117,753.0
266,2005,219.0909090909091,40.705883,692.0
266,2006,217.27272727272728,44.941177,764.0
266,2007,215.22727272727272,49.470589,841.0
266,2008,234.9090909090909,47.058823,800.0
266,2009,230.0,43.285713,606.0
266,2010,222.54545454545453,51.0,714.0
266,2011,213.45454545454547,46.857143,656.0
266,2012,203.45454545454547,45.705883,777.0
266,2013,195.0909090909091,47.882355,814.0
298,1992,105.45454545454544,12.715026,2454.0
298,1993,102.72727272727272,6.8031087,1313.0
298,1994,104.84545454545454,13.777202,2659.0
298,1995,149.0909090909091,11.051813,2133.0
298,1996,149.0909090909091,7.642486999999999,1475.0
298,1997,148.36363636363637,8.7357512,1686.0
298,1998,148.36363636363637,10.196891,1968.0
298,1999,148.36363636363637,8.5492229,1650.0
298,2000,148.36363636363637,9.0362692,1744.0
298,2001,148.36363636363637,8.176165600000001,1578.0
298,2002,148.36363636363637,6.974093400000001,1346.0
298,2003,146.9090909090909,4.3212433,834.0
298,2004,143.8181818181818,5.9481864,1148.0
298,2005,140.9090909090909,5.1813474,1000.0
298,2006,137.27272727272728,4.492228,867.0
298,2007,133.45454545454547,7.248704400000001,1399.0
298,2008,129.0909090909091,5.9637303,1151.0
298,2009,125.63636363636364,3.5078535000000004,670.0
298,2010,121.63636363636364,6.5916228000000014,1259.0
298,2011,117.63636363636364,5.1780105,989.0
298,2012,114.0,5.4611397,1054.0
298,2013,110.54545454545456,5.3471503,1032.0
362,1992,1978.7818181818186,47.0,235.0
362,1993,1470.4545454545455,41.400002,207.0
362,1994,1292.7272727272727,62.200001,311.0
362,1995,1272.7272727272727,60.400002,302.0
362,1996,1214.5454545454545,61.200001,306.0
362,1997,1189.090909090909,58.200001,291.0
362,1998,1170.909090909091,60.200001,301.0
362,1999,1094.0,61.0,305.0
362,2000,1012.7272727272727,59.799999,299.0
362,2001,919.0909090909092,59.799999,299.0
362,2002,823.8181818181819,60.400002,302.0
362,2003,732.9090909090909,58.599998,293.0
362,2004,653.0909090909091,61.400002,307.0
362,2005,589.0909090909091,59.799999,299.0
362,2006,550.5454545454545,56.400002,282.0
362,2007,543.6363636363636,59.400002,297.0
362,2008,545.2727272727273,59.200001,296.0
362,2009,537.0909090909091,60.0,360.0
362,2010,517.4545454545455,61.0,366.0
362,2011,504.3636363636364,61.0,366.0
362,2012,495.45454545454544,59.200001,296.0
362,2013,490.7272727272728,60.599998,303.0
394,1992,5886.7181818181825,14.287601,19474.0
394,1993,4854.727272727273,13.209098,18004.0
394,1994,3889.0,12.689655,17296.0
394,1995,3340.190909090909,13.520909,18429.0
394,1996,2971.4636363636364,12.611885,17190.0
394,1997,2737.890909090909,13.07997,17828.0
394,1998,2556.2454545454543,12.154805,16567.0
394,1999,2300.8545454545456,12.661042,17257.0
394,2000,2125.0454545454545,13.434335999999998,18311.0
394,2001,2007.8363636363642,12.47102,16998.0
394,2002,1802.590909090909,13.12766,17893.0
394,2003,1607.8,11.265591,15355.0
394,2004,1506.8909090909092,12.473954,17002.0
394,2005,1507.9727272727273,12.365371,16854.0
394,2006,1507.1,12.880411,17556.0
394,2007,1570.1363636363635,14.328687,19530.0
394,2008,1671.1090909090908,12.935436,17631.0
394,2009,1604.6181818181815,13.039057,17694.0
394,2010,1541.3363636363636,15.098747,20489.0
394,2011,1503.6454545454544,13.058953,17721.0
394,2012,1472.6363636363635,14.369039,19585.0
394,2013,1454.7363636363634,14.571533,19861.0
426,1992,148.1818181818182,6.3796296,2067.0
426,1993,148.1818181818182,6.185185,2004.0
426,1994,172.1181818181818,6.70679,2173.0
426,1995,229.3181818181818,6.990740799999998,2265.0
426,1996,227.72727272727272,7.1358023,2312.0
426,1997,226.1818181818182,6.5956788,2137.0
426,1998,223.63636363636363,6.5679011,2128.0
426,1999,220.54545454545453,6.5740743,2130.0
426,2000,217.63636363636363,7.3055553,2367.0
