PlaceID,Year,MeanLight,SumLight
616,2000,13.500777,8681.0
616,2001,12.083982,7770.0
616,2002,12.875584,8279.0
616,2003,9.931571,6386.0
616,2004,12.328149,7927.0
616,2005,11.209953,7208.0
616,2006,11.548989,7426.0
616,2007,13.340591,8578.0
616,2008,12.863141,8271.0
616,2009,12.24337,7848.0
616,2010,15.187207,9735.0
616,2011,12.597504,8075.0
616,2012,13.634525,8767.0
616,2013,13.065319,8401.0
648,1992,9.2258062,1144.0
648,1993,10.612904,1316.0
648,1994,11.564516,1434.0
648,1995,11.57258,1435.0
648,1996,12.419354,1540.0
648,1997,10.701612,1327.0
648,1998,10.717742,1329.0
648,1999,10.040322,1245.0
648,2000,11.516129,1428.0
648,2001,12.07258,1497.0
648,2002,10.701612,1327.0
648,2003,7.5322580000000015,934.0
648,2004,11.032258,1368.0
648,2005,9.5967741,1190.0
648,2006,10.790322,1338.0
648,2007,11.951612,1482.0
648,2008,10.774194,1336.0
648,2009,10.852459,1324.0
648,2010,15.106557999999998,1843.0
648,2011,11.639344,1420.0
648,2012,12.516129,1552.0
648,2013,12.193548,1512.0
680,1992,61.0,366.0
680,1993,58.5,351.0
680,1994,63.0,378.0
680,1995,59.83333199999999,359.0
680,1996,63.0,378.0
680,1997,57.66666800000001,346.0
680,1998,61.66666800000001,370.0
680,1999,61.66666800000001,370.0
680,2000,62.83333199999999,377.0
680,2001,58.83333199999999,353.0
680,2002,61.33333199999999,368.0
680,2003,58.0,348.0
680,2004,62.5,375.0
680,2005,60.66666800000001,364.0
680,2006,60.0,360.0
680,2007,62.0,372.0
680,2008,62.0,372.0
680,2009,60.0,300.0
680,2010,62.200001,311.0
680,2011,63.0,315.0
680,2012,63.0,378.0
680,2013,62.0,372.0
712,1992,2.2,176.0
712,1993,3.6375,291.0
712,1994,2.9749999,238.0
712,1995,4.4124999,353.0
712,1996,5.1374998,411.0
712,1997,3.1875,255.0
712,1998,3.2,256.0
712,1999,4.3125,345.0
712,2000,5.7750001,462.0
712,2001,7.25,580.0
712,2002,5.3625002,429.0
712,2003,3.375,270.0
712,2004,4.7125001,377.0
712,2005,4.2249999,338.0
712,2006,3.0875001,247.0
712,2007,4.6750002,374.0
712,2008,4.6875,375.0
712,2009,4.2077923,324.0
712,2010,9.2597399,713.0
712,2011,6.389610299999998,492.0
712,2012,7.599999900000001,608.0
712,2013,6.375,510.0
744,1992,4.6971431,1644.0
744,1993,6.3342857000000015,2217.0
744,1994,5.0914288,1782.0
744,1995,6.3457141,2221.0
744,1996,6.4771428,2267.0
744,1997,5.5314283,1936.0
744,1998,5.5771427000000005,1952.0
744,1999,5.1285715,1795.0
744,2000,7.179999799999999,2513.0
744,2001,7.1999998,2520.0
744,2002,7.5571427,2645.0
744,2003,4.6971431,1644.0
744,2004,6.4428573,2255.0
744,2005,4.4228573,1548.0
744,2006,5.079999900000002,1778.0
744,2007,6.98,2443.0
744,2008,6.3828573,2234.0
744,2009,5.768571400000001,2019.0
744,2010,7.96,2786.0
744,2011,7.1028571,2486.0
744,2012,6.188571499999999,2166.0
744,2013,6.3971429,2239.0
776,1992,21.258503,3125.0
776,1993,17.918367,2634.0
776,1994,19.897959,2925.0
776,1995,21.666666,3185.0
776,1996,20.829931,3062.0
776,1997,20.02721,2944.0
776,1998,18.897959,2778.0
776,1999,18.476191,2716.0
776,2000,21.217688,3119.0
776,2001,19.931973,2930.0
776,2002,21.081633,3099.0
776,2003,15.959184,2346.0
776,2004,19.925171,2929.0
776,2005,18.585033,2732.0
776,2006,19.013605,2795.0
776,2007,21.619047,3178.0
776,2008,20.945578,3079.0
776,2009,18.789116,2762.0
776,2010,25.44898,3741.0
776,2011,18.455782,2713.0
776,2012,22.292517,3277.0
776,2013,21.476191,3157.0
808,1992,17.349207,1093.0
808,1993,12.841269,809.0
808,1994,14.31746,902.0
808,1995,16.650793,1049.0
808,1996,14.968254,943.0
808,1997,15.492064,976.0
808,1998,14.174603,893.0
808,1999,16.206348000000002,1021.0
808,2000,14.31746,902.0
808,2001,13.269841,836.0
808,2002,14.984127,944.0
808,2003,11.222222,707.0
808,2004,13.253968,835.0
808,2005,14.492064,913.0
808,2006,15.777778,994.0
808,2007,17.428572,1098.0
808,2008,16.174603,1019.0
808,2009,15.0,1005.0
808,2010,19.373135,1298.0
808,2011,12.955224,868.0
808,2012,18.174603,1145.0
808,2013,16.619047,1047.0
840,1992,15.814569,2388.0
840,1993,13.629139000000002,2058.0
840,1994,16.675497,2518.0
840,1995,17.066225,2577.0
840,1996,16.953642000000002,2560.0
840,1997,16.708609,2523.0
840,1998,14.509932999999998,2191.0
840,1999,14.860928,2244.0
840,2000,15.84106,2392.0
840,2001,15.29139,2309.0
840,2002,15.827814000000002,2390.0
840,2003,9.960265199999998,1504.0
840,2004,14.986755,2263.0
840,2005,12.662251,1912.0
840,2006,13.490067000000002,2037.0
840,2007,16.026489,2420.0
840,2008,15.615894,2358.0
840,2009,14.067568,2082.0
840,2010,21.763514,3221.0
840,2011,15.547297,2301.0
840,2012,17.251656,2605.0
840,2013,17.556292000000006,2651.0
872,1992,21.022472,1871.0
872,1993,20.853933,1856.0
872,1994,22.449438,1998.0
872,1995,25.11236,2235.0
872,1996,24.089888,2144.0
872,1997,22.056179,1963.0
872,1998,24.977528,2223.0
872,1999,21.651686,1927.0
872,2000,24.539326000000006,2184.0
872,2001,26.955055,2399.0
872,2002,25.168539000000006,2240.0
872,2003,18.258427,1625.0
872,2004,23.898876,2127.0
872,2005,22.235954,1979.0
872,2006,21.213484,1888.0
872,2007,26.146067,2327.0
872,2008,25.438202,2264.0
872,2009,25.044945,2229.0
872,2010,29.865168,2658.0
872,2011,25.77528,2294.0
872,2012,28.516853,2538.0
872,2013,27.77528,2472.0
904,1992,9.8653851,8721.0
904,1993,13.062217,11547.0
904,1994,12.020362,10626.0
904,1995,13.210407,11678.0
904,1996,13.733031,12140.0
904,1997,10.619909,9388.0
904,1998,13.023756,11513.0
904,1999,11.811086,10441.0
904,2000,13.274887,11735.0
904,2001,15.365385,13583.0
904,2002,14.216063,12567.0
904,2003,11.188914,9891.0
904,2004,12.633484,11168.0
904,2005,12.7862,11303.0
904,2006,12.153846,10744.0
904,2007,13.207013,11675.0
904,2008,13.751131,12156.0
904,2009,14.532804999999998,12847.0
904,2010,16.397057999999998,14495.0
904,2011,14.498869,12817.0
904,2012,14.696832999999998,12992.0
904,2013,15.39819,13612.0
936,1992,8.3883495,864.0
936,1993,9.3106794,959.0
936,1994,14.310679,1474.0
936,1995,13.669903,1408.0
936,1996,14.368932,1480.0
936,1997,11.631068,1198.0
936,1998,10.902913,1123.0
936,1999,13.252427,1365.0
936,2000,14.805825,1525.0
936,2001,12.029126,1239.0
936,2002,12.883495,1327.0
936,2003,9.0776701,935.0
936,2004,13.242719,1364.0
936,2005,12.009708,1237.0
936,2006,12.242719,1261.0
936,2007,13.135922,1353.0
936,2008,12.0,1236.0
936,2009,14.632075,1551.0
936,2010,18.820755,1995.0
936,2011,15.188679999999998,1610.0
936,2012,14.53398,1497.0
936,2013,15.631068,1610.0
968,1992,62.0,620.0
968,1993,59.5,595.0
968,1994,63.0,630.0
968,1995,60.099998,601.0
968,1996,61.400002,614.0
968,1997,63.0,630.0
968,1998,61.900002,619.0
968,1999,62.599998,626.0
968,2000,62.200001,622.0
968,2001,61.400002,614.0
968,2002,62.900002,629.0
968,2003,61.799999,618.0
968,2004,62.299999,623.0
968,2005,61.599998,616.0
968,2006,62.400002,624.0
968,2007,62.400002,624.0
968,2008,62.400002,624.0
968,2009,60.777779,547.0
968,2010,62.888889,566.0
968,2011,61.888889,557.0
968,2012,62.799999,628.0
968,2013,62.700001,627.0
1032,1992,62.727272,2760.0
1032,1993,62.590908,2754.0
1032,1994,62.840908,2765.0
1032,1995,62.93182,2769.0
1032,1996,61.70454399999999,2715.0
1032,1997,62.909092,2768.0
1032,1998,62.95454399999999,2770.0
1032,1999,62.977272,2771.0
1032,2000,62.409092,2746.0
1032,2001,62.977272,2771.0
1032,2002,62.93182,2769.0
1032,2003,62.386364,2745.0
1032,2004,62.20454399999999,2737.0
1032,2005,62.56818000000001,2753.0
1032,2006,61.340908,2699.0
1032,2007,62.909092,2768.0
1032,2008,62.840908,2765.0
1032,2009,62.695652,2884.0
1032,2010,62.260868,2864.0
1032,2011,62.239132,2863.0
1032,2012,62.95454399999999,2770.0
1032,2013,62.840908,2765.0
1064,1992,13.55814,583.0
1064,1993,11.860465,510.0
1064,1994,12.930233,556.0
1064,1995,13.395349,576.0
1064,1996,13.55814,583.0
1064,1997,11.651163,501.0
1064,1998,12.348837,531.0
1064,1999,11.906977,512.0
1064,2000,14.906977,641.0
1064,2001,14.209302,611.0
1064,2002,15.023255,646.0
1064,2003,8.8837214,382.0
1064,2004,11.395349,490.0
1064,2005,9.9767447,429.0
1064,2006,10.325582,444.0
1064,2007,12.488372,537.0
1064,2008,12.16279,523.0
1064,2009,10.521739,484.0
1064,2010,14.065217,647.0
1064,2011,12.23913,563.0
1064,2012,13.44186,578.0
1064,2013,13.325582,573.0
1096,1992,23.722221,854.0
1096,1993,25.805555,929.0
1096,1994,29.305555,1055.0
1096,1995,32.0,1152.0
1096,1996,32.25,1161.0
1096,1997,29.888889,1076.0
1096,1998,28.583334000000004,1029.0
1096,1999,27.111111,976.0
1096,2000,31.083334000000004,1119.0
1096,2001,32.805557,1181.0
1096,2002,30.194445,1087.0
1096,2003,22.722221,818.0
1096,2004,29.833334000000004,1074.0
1096,2005,27.527779,991.0
1096,2006,28.027779,1009.0
1096,2007,30.722221,1106.0
1096,2008,30.111111,1084.0
1096,2009,30.0,1080.0
1096,2010,39.361111,1417.0
1096,2011,31.388889,1130.0
1096,2012,35.0,1260.0
1096,2013,33.722221000000005,1214.0
1160,1992,29.641026,1156.0
1160,1993,22.333334,871.0
1160,1994,24.23077,945.0
1160,1995,27.307692,1065.0
1160,1996,26.615385,1038.0
1160,1997,23.923077,933.0
1160,1998,22.846153,891.0
1160,1999,24.102564,940.0
1160,2000,26.256411,1024.0
1160,2001,23.743589,926.0
1160,2002,23.923077,933.0
1160,2003,17.615385,687.0
1160,2004,23.179487,904.0
1160,2005,20.666666,806.0
1160,2006,23.307692000000007,909.0
1160,2007,25.358974,989.0
1160,2008,22.846153,891.0
1160,2009,21.575001,863.0
1160,2010,30.9,1236.0
1160,2011,21.200001,848.0
1160,2012,26.923077000000006,1050.0
1160,2013,26.358974,1028.0
1224,1992,3.2160494,521.0
1224,1993,7.3518519,1191.0
1224,1994,7.4506172999999984,1207.0
1224,1995,8.981481599999997,1455.0
1224,1996,8.95679,1451.0
1224,1997,7.086419599999998,1148.0
1224,1998,6.888888799999998,1116.0
1224,1999,7.3395061,1189.0
1224,2000,9.0925922,1473.0
1224,2001,8.5679016,1388.0
1224,2002,8.320987700000002,1348.0
1224,2003,5.8518519,948.0
1224,2004,7.598765400000001,1231.0
1224,2005,6.4320989,1042.0
1224,2006,7.4876542,1213.0
1224,2007,7.9320989,1285.0
1224,2008,7.5740743,1227.0
1224,2009,8.290123,1343.0
1224,2010,12.037037,1950.0
1224,2011,10.135802,1642.0
1224,2012,9.222222300000002,1494.0
1224,2013,9.9382715,1610.0
1256,1992,1.9285715,162.0
1256,1993,3.8452382000000007,323.0
1256,1994,0.65476191,55.0
1256,1995,3.3690476,283.0
1256,1996,3.1904762000000004,268.0
1256,1997,3.4404762000000004,289.0
1256,1998,2.5357144,213.0
1256,1999,3.0476191000000004,256.0
1256,2000,4.3214288,363.0
1256,2001,4.6071429,387.0
1256,2002,4.630952400000001,389.0
1256,2003,3.0714285,258.0
1256,2004,4.0,336.0
1256,2005,2.5357144,213.0
1256,2006,3.1428571,264.0
1256,2007,3.1309524,263.0
1256,2008,3.0833333,259.0
1256,2009,3.9135802,317.0
1256,2010,5.5679011,451.0
1256,2011,4.45679,361.0
1256,2012,4.845238200000002,407.0
1256,2013,3.8690476,325.0
489,1992,9.7150841,5217.0
489,1993,12.837989,6894.0
489,1994,8.5661077,4600.0
489,1995,13.597765,7302.0
489,1996,14.750465,7921.0
489,1997,7.331471,3937.0
489,1998,13.973929,7504.0
489,1999,12.929236,6943.0
489,2000,15.655494,8407.0
489,2001,16.234636,8718.0
489,2002,14.897579,8000.0
489,2003,9.5400372,5123.0
489,2004,13.1527,7063.0
489,2005,12.973929,6967.0
489,2006,12.394786,6656.0
489,2007,14.96648,8037.0
489,2008,14.886406,7994.0
489,2009,16.100372,8662.0
489,2010,19.537174,10511.0
489,2011,15.641264,8415.0
489,2012,16.726257,8982.0
489,2013,16.286777,8746.0
521,1992,17.525114000000002,3838.0
521,1993,18.141552,3973.0
521,1994,23.881279,5230.0
521,1995,20.593607,4510.0
521,1996,21.986301,4815.0
521,1997,17.899544,3920.0
521,1998,17.72146,3881.0
521,1999,17.894978,3919.0
521,2000,22.525114,4933.0
521,2001,21.073059,4615.0
521,2002,22.100456,4840.0
521,2003,15.493151,3393.0
521,2004,20.484018,4486.0
521,2005,16.383562,3588.0
521,2006,18.018265,3946.0
521,2007,21.187214,4640.0
521,2008,20.630136,4518.0
521,2009,20.720184,4517.0
521,2010,24.917431,5432.0
521,2011,22.197248,4839.0
521,2012,21.328768,4671.0
521,2013,21.237442,4651.0
553,1992,5.1326861,1586.0
553,1993,7.796116400000002,2409.0
553,1994,6.750809200000001,2086.0
553,1995,8.504854199999999,2628.0
553,1996,8.7896442,2716.0
553,1997,5.0064726,1547.0
553,1998,6.6148868,2044.0
553,1999,6.883495299999999,2127.0
553,2000,10.763754,3326.0
553,2001,8.064724900000002,2492.0
553,2002,8.948220300000003,2765.0
553,2003,5.7831717000000005,1787.0
553,2004,7.6504854999999985,2364.0
553,2005,7.284789599999999,2251.0
553,2006,6.6537218,2056.0
553,2007,7.1553397,2211.0
553,2008,7.1553397,2211.0
553,2009,6.7847681,2049.0
553,2010,12.0,3624.0
553,2011,9.3841057,2834.0
553,2012,9.508091,2938.0
553,2013,9.8155336,3033.0
617,1992,14.2,3195.0
617,1993,13.297778,2992.0
617,1994,18.124445,4078.0
617,1995,16.453332999999994,3702.0
617,1996,16.648889999999998,3746.0
617,1997,14.626667,3291.0
617,1998,12.435555,2798.0
617,1999,12.951111,2914.0
617,2000,16.844444,3790.0
617,2001,15.404445,3466.0
617,2002,16.786667,3777.0
617,2003,11.684444,2629.0
617,2004,14.968889,3368.0
617,2005,12.013333,2703.0
617,2006,14.12,3177.0
617,2007,16.284445,3664.0
617,2008,15.657778,3523.0
617,2009,13.538462,2992.0
617,2010,21.678734,4791.0
617,2011,17.162895000000002,3793.0
617,2012,17.262222,3884.0
617,2013,17.59111,3958.0
1513,1992,42.57143,2384.0
1513,1993,39.375,2205.0
1513,1994,44.607143,2498.0
1513,1995,43.42857,2432.0
1513,1996,45.44643,2545.0
1513,1997,43.982143,2463.0
1513,1998,42.214287,2364.0
1513,1999,40.910713,2291.0
1513,2000,45.0,2520.0
1513,2001,45.82143,2566.0
1513,2002,45.392857,2542.0
1513,2003,37.589287,2105.0
1513,2004,46.57143,2608.0
1513,2005,41.875,2345.0
1513,2006,45.285713,2536.0
1513,2007,50.517857,2829.0
1513,2008,49.035713,2746.0
1513,2009,51.351852,2773.0
1513,2010,54.90740600000001,2965.0
1513,2011,51.740742,2794.0
1513,2012,50.5,2828.0
1513,2013,50.660713,2837.0
336,1992,7.622807000000001,1738.0
336,1993,6.451754599999999,1471.0
336,1994,5.947368599999999,1356.0
336,1995,6.9122806,1576.0
336,1996,6.175438400000001,1408.0
336,1997,5.1666665,1178.0
336,1998,5.7675437999999986,1315.0
336,1999,5.2105265,1188.0
336,2000,6.8464913,1561.0
336,2001,6.925438400000001,1579.0
336,2002,6.6315789,1512.0
336,2003,4.8289475,1101.0
336,2004,5.7850876,1319.0
336,2005,5.0263157,1146.0
336,2006,5.5219297,1259.0
336,2007,6.3552632,1449.0
336,2008,5.684210299999998,1296.0
336,2009,5.891892,1308.0
336,2010,8.3783779,1860.0
336,2011,5.878378400000001,1305.0
336,2012,7.3859649,1684.0
336,2013,5.9780703,1363.0
368,1992,8.216216099999999,608.0
368,1993,7.5135136,556.0
368,1994,6.6081080000000005,489.0
368,1995,7.351351299999998,544.0
368,1996,7.175675900000001,531.0
368,1997,5.9594593,441.0
368,1998,6.7432432,499.0
368,1999,6.1486487,455.0
368,2000,8.3648653,619.0
368,2001,8.5270271,631.0
368,2002,8.040540700000001,595.0
368,2003,5.4324327000000014,402.0
368,2004,6.8648648,508.0
368,2005,5.7162161,423.0
368,2006,5.9729729,442.0
368,2007,6.6621622999999985,493.0
368,2008,6.0135136,445.0
368,2009,6.5657897,499.0
368,2010,9.2236843,701.0
368,2011,7.1973686,547.0
368,2012,7.297297500000001,540.0
368,2013,6.8648648,508.0
400,1992,1.4568106,877.0
400,1993,2.3986712000000003,1444.0
400,1994,1.7790698,1071.0
400,1995,2.563123,1543.0
400,1996,2.6594684,1601.0
400,1997,1.2657807,762.0
400,1998,2.563123,1543.0
400,1999,3.0465117000000004,1834.0
400,2000,3.4916945,2102.0
400,2001,3.4700997000000005,2089.0
400,2002,3.5398672,2131.0
400,2003,1.8720931,1127.0
400,2004,2.2242525,1339.0
400,2005,2.6029902000000003,1567.0
400,2006,1.9767442,1190.0
400,2007,2.9634552000000003,1784.0
400,2008,2.5166113,1515.0
400,2009,1.5265781,919.0
400,2010,3.5382059,2130.0
400,2011,2.6312292,1584.0
400,2012,3.3172758,1997.0
400,2013,3.0365448,1828.0
496,1992,3.9189187999999993,1885.0
496,1993,5.3367982000000005,2567.0
496,1994,3.7796259,1818.0
496,1995,5.6091475,2698.0
496,1996,6.442827200000001,3099.0
496,1997,3.5800416,1722.0
496,1998,5.7234926,2753.0
496,1999,5.0790019,2443.0
496,2000,7.1455302,3437.0
496,2001,7.006237,3370.0
496,2002,6.910603,3324.0
496,2003,4.178794399999999,2010.0
496,2004,5.193347,2498.0
496,2005,4.480249400000001,2155.0
496,2006,3.2453222000000004,1561.0
496,2007,4.8274426,2322.0
496,2008,4.249480200000002,2044.0
496,2009,3.7717843,1818.0
496,2010,6.829875500000001,3292.0
496,2011,4.4253111,2133.0
496,2012,5.361746299999999,2579.0
496,2013,5.6257796,2706.0
528,1992,5.1388888,555.0
528,1993,8.1203699,877.0
528,1994,8.768518400000001,947.0
528,1995,9.5092592,1027.0
528,1996,9.7962961,1058.0
528,1997,7.8240743,845.0
528,1998,8.4629631,914.0
528,1999,8.1851854,884.0
528,2000,11.111111,1200.0
528,2001,10.222222,1104.0
528,2002,10.842592,1171.0
528,2003,6.833333500000001,738.0
528,2004,10.268517999999998,1109.0
528,2005,8.2129631,887.0
528,2006,7.8518519,848.0
528,2007,10.87963,1175.0
528,2008,9.7685184,1055.0
528,2009,11.953704,1291.0
528,2010,13.314815,1438.0
528,2011,13.351851000000002,1442.0
528,2012,10.305555,1113.0
528,2013,10.25,1107.0
560,1992,0.18316832,37.0
560,1993,4.509901,911.0
560,1994,2.2277229,450.0
560,1995,4.9554458,1001.0
560,1996,4.7574258,961.0
560,1997,4.1683168,842.0
560,1998,3.5643563,720.0
560,1999,4.009901,810.0
560,2000,6.2029705,1253.0
560,2001,5.232673200000002,1057.0
560,2002,4.8267326,975.0
560,2003,3.4059405,688.0
560,2004,4.707921,951.0
560,2005,3.3069308,668.0
560,2006,3.9950495,807.0
560,2007,3.9059405,789.0
560,2008,3.4405940000000004,695.0
560,2009,4.477387,891.0
560,2010,5.9849248,1191.0
560,2011,5.6683416,1128.0
560,2012,3.9851484,805.0
560,2013,4.0297031,814.0
592,1992,29.542856,2068.0
592,1993,24.828571,1738.0
592,1994,30.828571000000004,2158.0
592,1995,34.028572,2382.0
592,1996,32.185715,2253.0
592,1997,31.700001,2219.0
592,1998,28.457144,1992.0
592,1999,27.871429,1951.0
592,2000,29.700001,2079.0
592,2001,26.357143,1845.0
592,2002,29.4,2058.0
592,2003,21.871429,1531.0
592,2004,26.385714,1847.0
592,2005,23.471428,1643.0
592,2006,23.171429,1622.0
592,2007,26.814285,1877.0
592,2008,26.285715000000003,1840.0
592,2009,24.507692,1593.0
592,2010,32.969231,2143.0
592,2011,24.246155,1576.0
592,2012,26.4,1848.0
592,2013,26.257143,1838.0
624,1992,1.245,747.0
624,1993,1.9433334,1166.0
624,1994,1.1933334,716.0
624,1995,2.635,1581.0
624,1996,2.2533333,1352.0
624,1997,0.91500002,549.0
624,1998,1.7133333999999998,1028.0
624,1999,2.1066666,1264.0
624,2000,3.9300001,2358.0
624,2001,3.135,1881.0
624,2002,2.4300001,1458.0
624,2003,1.3883333,833.0
624,2004,2.28,1368.0
624,2005,2.1083333,1265.0
624,2006,2.1133332,1268.0
624,2007,2.23,1338.0
624,2008,2.02,1212.0
624,2009,1.7420965,1047.0
624,2010,3.2396007,1947.0
624,2011,2.1464226,1290.0
624,2012,2.4649999,1479.0
624,2013,2.375,1425.0
656,1992,0.0,0.0
656,1993,4.0377359,214.0
656,1994,0.81132078,43.0
656,1995,3.2264152000000004,171.0
656,1996,2.2264152000000004,118.0
656,1997,2.1320755,113.0
656,1998,2.8867924,153.0
656,1999,3.4905660000000003,185.0
656,2000,4.3396225,230.0
656,2001,3.8113208,202.0
656,2002,4.4339623,235.0
656,2003,2.0754716,110.0
656,2004,2.9622641,157.0
656,2005,2.8490567,151.0
656,2006,3.1320755,166.0
656,2007,2.2075472,117.0
656,2008,2.0566037,109.0
656,2009,1.7346939,85.0
656,2010,2.3265307,114.0
656,2011,3.4897959000000003,171.0
656,2012,1.8301886000000005,97.0
656,2013,1.7169811999999998,91.0
688,1992,42.035397,4750.0
688,1993,35.345131,3994.0
688,1994,39.194691,4429.0
688,1995,40.646019,4593.0
688,1996,37.769913,4268.0
688,1997,36.92035300000001,4172.0
688,1998,37.256638,4210.0
688,1999,37.044247,4186.0
688,2000,39.115044,4420.0
688,2001,36.592922,4135.0
688,2002,37.40707800000001,4227.0
688,2003,31.575222,3568.0
688,2004,36.16814,4087.0
688,2005,34.911503,3945.0
688,2006,35.539821999999994,4016.0
688,2007,38.495575,4350.0
688,2008,37.061947,4188.0
688,2009,35.036365999999994,3854.0
688,2010,42.872726,4716.0
688,2011,33.709091,3708.0
688,2012,39.292034,4440.0
688,2013,38.955753,4402.0
720,1992,33.45055,3044.0
720,1993,29.109890000000004,2649.0
720,1994,35.285713,3211.0
720,1995,35.824177,3260.0
720,1996,36.912086,3359.0
720,1997,35.153847,3199.0
720,1998,33.186813,3020.0
720,1999,34.395603,3130.0
720,2000,37.274727,3392.0
720,2001,34.021976,3096.0
720,2002,38.967033,3546.0
720,2003,29.054945,2644.0
720,2004,36.78022,3347.0
720,2005,33.835163,3079.0
720,2006,37.87912,3447.0
720,2007,41.637363,3789.0
720,2008,39.736263,3616.0
720,2009,33.6875,3234.0
720,2010,43.90625,4215.0
720,2011,38.4375,3690.0
720,2012,41.64835,3790.0
720,2013,42.34066,3853.0
784,1992,54.23376500000001,4176.0
784,1993,52.337662,4030.0
784,1994,55.753246,4293.0
784,1995,56.337662,4338.0
784,1996,57.012985,4390.0
784,1997,52.506493000000006,4043.0
784,1998,50.363636,3878.0
784,1999,51.259739,3947.0
784,2000,54.636364,4207.0
784,2001,53.298702,4104.0
784,2002,53.42856999999999,4114.0
784,2003,48.987015,3772.0
784,2004,56.584415,4357.0
784,2005,51.246754,3946.0
784,2006,51.740261,3984.0
784,2007,57.649349,4439.0
784,2008,56.20779,4328.0
784,2009,57.972603,4232.0
784,2010,61.054794,4457.0
784,2011,60.849316,4442.0
784,2012,57.740261,4446.0
784,2013,58.740261,4523.0
816,1992,21.172413,1228.0
816,1993,26.086206,1513.0
816,1994,31.017241,1799.0
816,1995,30.5,1769.0
816,1996,32.086208,1861.0
816,1997,24.931034,1446.0
816,1998,28.103449,1630.0
816,1999,25.0,1450.0
816,2000,34.189655,1983.0
816,2001,30.379311,1762.0
816,2002,31.689655,1838.0
816,2003,23.637932,1371.0
816,2004,29.224138,1695.0
816,2005,26.844828000000003,1557.0
816,2006,27.155172,1575.0
816,2007,29.931034000000004,1736.0
816,2008,29.310345,1700.0
816,2009,30.540983,1863.0
816,2010,36.62295200000001,2234.0
816,2011,36.327869,2216.0
816,2012,33.982758000000004,1971.0
816,2013,35.98275800000001,2087.0
848,1992,14.447553,4132.0
848,1993,18.975525,5427.0
848,1994,14.174825,4054.0
848,1995,19.37063,5540.0
848,1996,20.136364,5759.0
848,1997,11.41958,3266.0
848,1998,17.234266,4929.0
848,1999,17.139860000000002,4902.0
848,2000,20.678322,5914.0
848,2001,21.513987,6153.0
848,2002,19.101398,5463.0
848,2003,12.84965,3675.0
848,2004,14.972028,4282.0
848,2005,15.090909,4316.0
848,2006,14.625875,4183.0
848,2007,17.059441,4879.0
848,2008,17.111889,4894.0
848,2009,17.784720999999994,5122.0
848,2010,20.833334,6000.0
848,2011,20.246529,5831.0
848,2012,22.59091,6461.0
848,2013,21.118881,6040.0
880,1992,22.632286,5047.0
880,1993,19.215246,4285.0
880,1994,23.67713,5280.0
880,1995,21.09417,4704.0
880,1996,19.300449,4304.0
880,1997,18.376682,4098.0
880,1998,16.735426,3732.0
880,1999,18.345291,4091.0
880,2000,21.502243,4795.0
880,2001,20.834082,4646.0
880,2002,21.242153,4737.0
880,2003,15.762332,3515.0
880,2004,17.789238,3967.0
880,2005,14.820628,3305.0
880,2006,17.304934,3859.0
880,2007,18.524664,4131.0
880,2008,16.632285999999993,3709.0
880,2009,16.558559,3676.0
880,2010,19.711712,4376.0
880,2011,19.59009,4349.0
880,2012,18.89686,4214.0
880,2013,18.892376,4213.0
912,1992,15.492537,3114.0
912,1993,13.432835999999998,2700.0
912,1994,16.323383,3281.0
912,1995,16.805969,3378.0
912,1996,17.059701999999998,3429.0
912,1997,14.597015,2934.0
912,1998,13.965174,2807.0
912,1999,13.383084,2690.0
912,2000,16.318407,3280.0
912,2001,15.134328,3042.0
912,2002,15.074627,3030.0
912,2003,11.273632,2266.0
912,2004,14.830846,2981.0
912,2005,11.995025,2411.0
912,2006,12.870646,2587.0
912,2007,14.402985,2895.0
912,2008,13.885572,2791.0
912,2009,15.3,3060.0
912,2010,19.209999,3842.0
912,2011,14.775,2955.0
912,2012,14.875622,2990.0
912,2013,15.283582,3072.0
144,1992,6.3302751,2070.0
144,1993,6.6452599,2173.0
144,1994,7.605504499999999,2487.0
144,1995,8.2079515,2684.0
144,1996,8.3853207,2742.0
144,1997,8.755352,2863.0
144,1998,7.4250765,2428.0
144,1999,7.5718656000000015,2476.0
144,2000,9.9449539,3252.0
144,2001,9.287462199999998,3037.0
144,2002,9.782875099999998,3199.0
144,2003,6.7522936,2208.0
144,2004,8.8593273,2897.0
144,2005,7.654434200000002,2503.0
144,2006,7.6391439,2498.0
144,2007,9.8532114,3222.0
144,2008,9.3669729,3063.0
144,2009,8.4182386,2677.0
144,2010,10.855346,3452.0
144,2011,9.5691824,3043.0
144,2012,9.2844038,3036.0
144,2013,10.076452,3295.0
80,1992,36.070705,3571.0
80,1993,35.292931,3494.0
80,1994,43.22222100000001,4279.0
80,1995,41.535355,4112.0
80,1996,42.39394,4197.0
80,1997,43.838383,4340.0
80,1998,46.303032,4584.0
80,1999,44.989899,4454.0
80,2000,47.616161,4714.0
80,2001,48.878788,4839.0
80,2002,46.828281,4636.0
80,2003,41.262627,4085.0
80,2004,48.434345,4795.0
80,2005,45.171719,4472.0
80,2006,47.010101,4654.0
80,2007,49.494949,4900.0
80,2008,48.313129,4783.0
80,2009,51.484535,4994.0
80,2010,56.494846,5480.0
80,2011,49.082474,4761.0
80,2012,49.030304,4854.0
80,2013,49.575756,4908.0
1007,1992,39.085712,2736.0
1007,1993,34.542858,2418.0
1007,1994,45.185715,3163.0
